 0.000000000000000	2.000000000000000	2.000000000000000
 0.052631578947368	1.473684210526316	1.523739214992641
 0.105263157894737	1.112188365650970	1.218973509132996
 0.157894736842105	1.002530564638744	1.074633858537695
 0.210526315789474	0.999564113267968	1.021117350658816
 0.263157894736842	1.000152610228835	1.005039477528015
 0.315789473684211	0.999921686856256	1.001028523237789
 0.368421052631579	1.000051933979536	1.000181741544341
 0.421052631578947	0.999958368712761	1.000028108083822
 0.473684210526316	1.000038709793398	1.000003841977839
 0.526315789473684	0.999959398374594	1.000000468156885
 0.578947368421053	1.000047086095525	1.000000051253567
 0.631578947368421	0.999940522826705	1.000000005076954
 0.684210526315789	1.000080884916485	1.000000000457919
 0.736842105263158	0.999882663657336	1.000000000037826
 0.789473684210526	1.000180215148301	1.000000000002877
 0.842105263157895	0.999708754466213	1.000000000000202
 0.894736842105263	1.000492708609791	1.000000000000013
 0.947368421052632	0.999131276924843	1.000000000000001
 1.000000000000000	1.001590393453382	1.000000000000000
