 0.000000000000000	2.000000000000000	2.000000000000000	2.000000000000000	2.000000000000000
 0.010101010101010	1.898989898989899	1.900818926296633	1.899952130205840	1.899810779028976
 0.020202020202020	1.800010203040506	1.805012820094739	1.802647036044590	1.802404835062438
 0.030303030303030	1.704799467805162	1.713823275141963	1.709562163112669	1.709257701405594
 0.040404040404040	1.614762696814010	1.628191588558091	1.621855567833666	1.621523465909766
 0.050505050505051	1.530961564268018	1.548774868131181	1.540371278964435	1.540040771284866
 0.060606060606061	1.454122720954173	1.475971193510524	1.465657901084311	1.465352052108846
 0.070707070707071	1.384660948340692	1.409950895001595	1.397997203199573	1.397732697865563
 0.080808080808081	1.322713454277821	1.350691256622135	1.337439417064383	1.337226829206698
 0.090909090909091	1.268181491362943	1.298012312494347	1.283842181121095	1.283686602676022
 0.101010101010101	1.220775672182625	1.251611835077576	1.236910444275708	1.236812352632350
 0.111111111111111	1.180061782122072	1.211098065022712	1.196235125533745	1.196191373264699
 0.121212121212121	1.145504470401675	1.176019169628544	1.161328852583167	1.161333679509617
 0.131313131313131	1.116506855497710	1.145888813936410	1.131657625810026	1.131703614340789
 0.141414141414141	1.092444743386441	1.120207568793299	1.106667736574324	1.106746654235948
 0.151515151515152	1.072694771392734	1.098480155444336	1.085807684531017	1.085911179913957
 0.161616161616162	1.056656318374135	1.080228734864670	1.068545174361637	1.068665312423930
 0.171717171717172	1.043767441379053	1.065002595681239	1.054379523213259	1.054509161841524
 0.181818181818182	1.033515402254214	1.052384684183941	1.042849979770494	1.042983001210553
 0.191919191919192	1.025442539240378	1.041995462574582	1.033540552928629	1.033671971223632
 0.202020202020202	1.019148331193409	1.033494587000958	1.026081984439434	1.026207953800993
 0.212121212121212	1.014288513667877	1.026580874654067	1.020151488996311	1.020269238767716
 0.222222222222222	1.010572056830020	1.020990988033559	1.015470840265705	1.015578560597748
 0.232323232323232	1.007756724891814	1.016497211964428	1.011803314486766	1.011900013809023
 0.242424242424242	1.005643823344036	1.012904641234075	1.008949924807238	1.009035276329926
 0.252525252525253	1.004072618520493	1.010048038550647	1.006745297771608	1.006819488157351
 0.262626262626263	1.002914795236319	1.007788567307501	1.005053464471795	1.005117053890619
 0.272727272727273	1.002069210194025	1.006010553612582	1.003763766977057	1.003817566278728
 0.282828282828283	1.001457106168376	1.004618388472224	1.002787018235258	1.002831986093448
 0.292929292929293	1.001017876678346	1.003533644410096	1.002052001758096	1.002089162413803
 0.303030303030303	1.000705412956852	1.002692451092497	1.001502356103561	1.001532736739821
